Lon Lat HF
-3.876100 50.601900 123.000000
-3.650000 50.600000 79.000000
-4.566900 50.575200 97.000000
-3.898800 50.563600 90.000000
-4.557100 50.542100 103.000000
-4.024800 50.542100 89.000000
-4.551600 50.524000 87.000000
-4.555800 50.500400 98.000000
-4.695500 50.479000 91.000000
-4.783300 50.433300 79.000000
-4.833300 50.416700 78.000000
-4.738000 50.402600 106.000000
-4.900000 50.383300 97.000000
-4.719300 50.386700 106.000000
-5.066700 50.333300 91.000000
-5.289200 50.244900 72.000000
-5.283500 50.184400 109.000000
-5.172900 50.168000 103.000000
-5.172800 50.167600 103.000000
-5.556200 50.154600 103.000000
-5.142400 50.089600 82.000000
-5.633200 50.088500 105.000000
-5.150000 50.000000 68.000000
-5.216700 50.000000 60.000000
-4.283300 55.883300 63.000000
-3.000000 55.033300 43.000000
-3.350000 54.866700 55.000000
-5.800000 54.833300 59.000000
-2.466700 53.900000 82.000000
-2.016700 53.883300 52.000000
-2.916700 53.800000 52.000000
-1.916700 53.600000 53.000000
-0.850000 53.316700 54.000000
-0.433300 53.266700 65.000000
-2.466700 53.083300 57.000000
-0.116700 52.733300 57.000000
-0.850000 52.266700 35.000000
-2.200000 52.216700 41.000000
-4.983300 51.866700 43.000000
-5.000000 51.866700 39.000000
-3.950000 51.733300 34.000000
-1.050000 51.650000 48.000000
-1.316700 51.566700 44.000000
-0.966700 51.183300 51.000000
-0.633300 51.116700 54.000000
-1.400000 50.900000 71.000000
-2.933300 50.850000 51.000000
-3.316700 50.700000 56.000000
-3.366700 50.633300 50.000000
-6.683300 54.550000 60.000000
-6.316700 54.783300 59.000000
-5.750000 54.150000 87.000000
-5.916700 54.133300 84.000000
-5.123300 50.399300 84.000000
-5.090100 50.376100 96.000000
-5.020200 50.312200 95.000000
-4.984700 50.284000 95.000000
-4.941600 50.217600 69.000000
-75.545000 31.785000 36.000000
-75.521700 31.803300 33.000000
-75.468300 31.841700 37.000000
-118.383000 32.281700 73.000000
-118.898000 32.800000 63.000000
-119.980000 32.833300 49.000000
-122.276000 34.538300 86.000000
-121.106000 34.533300 67.000000
-123.276000 36.986700 26.000000
-124.931000 41.681700 56.000000
-126.433000 41.000000 167.000000
-127.781000 39.086700 46.000000
-125.341000 40.080000 82.000000
-125.098000 44.670000 78.000000
-88.906700 47.821700 31.000000
-88.220000 47.576700 33.000000
-91.243300 47.176700 13.000000
-91.541700 46.985000 26.000000
-88.203300 47.516700 44.000000
-88.188300 47.496700 49.000000
-88.193300 47.503300 41.000000
-88.216700 47.540000 46.000000
-88.258300 47.576700 48.000000
-88.055000 47.716700 44.000000
-88.256700 47.685000 44.000000
-88.468300 47.630000 36.000000
-88.421700 47.540000 48.000000
-87.891700 47.638300 47.000000
-87.901700 47.711700 42.000000
-87.900000 47.925000 46.000000
-90.933300 47.425000 23.000000
-91.016700 47.258300 34.000000
-91.225000 47.205000 20.000000
-91.373300 47.031700 26.000000
-90.858300 47.286700 28.000000
-90.708300 47.400000 27.000000
-90.566700 47.641700 36.000000
-90.515000 47.521700 32.000000
-90.330000 47.546700 34.000000
-89.800000 47.400000 34.000000
-89.791700 47.233300 34.000000
-89.708300 47.105000 37.000000
-89.500000 47.150000 40.000000
-89.176700 47.358300 41.000000
-87.466700 47.833300 33.000000
-88.033300 48.150000 33.000000
-87.800000 47.795000 40.000000
-86.925000 47.383300 50.000000
-86.900000 47.675000 51.000000
-87.550000 47.966700 33.000000
-87.741700 48.050000 41.000000
-89.983300 47.616700 31.000000
-89.983300 47.750000 28.000000
-90.175000 47.708300 34.000000
-90.158300 47.591700 33.000000
-90.383300 47.675000 36.000000
-90.733300 47.533300 29.000000
-88.808300 47.550000 46.000000
-88.808300 47.550000 46.000000
-88.650000 47.603300 47.000000
-88.583300 47.508300 47.000000
-88.783300 47.466700 45.000000
-88.608300 47.400000 40.000000
-89.800000 47.795000 19.000000
-89.733300 47.666700 25.000000
-89.691700 47.541700 33.000000
-89.491700 47.583300 30.000000
-89.425000 47.450000 30.000000
-89.033300 47.408300 44.000000
-89.366700 47.316700 41.000000
-89.625000 47.416700 37.000000
-89.566700 47.283300 37.000000
-89.800000 46.996700 43.000000
-88.066700 47.958300 46.000000
-88.116700 47.850000 49.000000
-89.250000 47.533300 41.000000
-89.000000 47.555000 46.000000
-88.250000 47.800000 46.000000
-88.541700 47.950000 41.000000
-88.516700 47.791700 41.000000
-88.791700 47.841700 44.000000
-89.625000 47.883300 23.000000
-89.533300 47.700000 39.000000
-89.291700 47.650000 31.000000
-89.016700 47.750000 41.000000
-88.716700 47.733300 45.000000
-88.816700 47.533300 44.000000
-88.925000 47.658300 46.000000
-89.408300 47.971700 24.000000
-86.383300 47.016700 48.000000
-86.575000 47.058300 46.000000
-86.950000 47.158300 46.000000
-87.133300 46.758300 49.000000
-86.110000 47.375000 46.000000
-86.216700 47.008300 42.000000
-85.940000 47.025000 43.000000
-85.780000 47.016700 56.000000
-85.516700 47.023300 42.000000
-85.283300 47.028300 43.000000
-86.566700 47.516700 48.000000
-86.691700 47.313300 49.000000
-87.116700 47.333300 46.000000
-87.516700 47.610000 42.000000
-87.160000 47.503300 46.000000
-88.568300 48.275000 44.000000
-89.160000 48.016700 44.000000
-91.103300 47.105000 30.000000
-91.750000 46.920000 47.000000
-89.405000 47.975000 31.000000
-88.855000 48.175000 39.000000
-88.640000 48.260000 44.000000
-88.125000 48.060000 46.000000
-88.390000 48.015000 49.000000
-88.135000 48.210000 35.000000
-85.760000 47.100000 47.000000
-86.565000 47.200000 57.000000
-91.121700 47.355000 31.000000
-91.405000 47.118300 36.000000
-91.628300 46.961700 40.000000
-72.768300 38.928300 52.000000
-72.818300 38.938300 39.000000
-72.275000 39.225000 50.000000
-159.700000 20.800000 48.600000
-122.500000 32.583300 53.200000
-118.600000 33.216700 75.400000
-123.050000 36.666700 92.100000
-123.266000 36.650000 96.300000
-123.683000 36.566700 96.300000
-175.150000 52.550000 41.900000
-176.250000 54.283300 37.700000
-176.166000 56.083300 46.100000
-163.333000 53.383300 16.800000
-156.866000 54.133300 113.000000
-149.633000 57.183300 46.100000
-147.616000 57.566700 50.200000
-145.083000 59.083300 92.100000
-144.333000 59.116700 62.800000
-143.650000 59.150000 71.200000
-142.833000 59.233300 54.400000
-139.516000 58.183300 62.800000
-140.133000 57.700000 54.400000
-139.200000 56.966700 92.100000
-134.683000 54.450000 172.000000
-135.450000 54.216700 113.000000
-135.850000 54.116700 92.100000
-127.750000 38.583300 25.100000
-125.933000 36.316700 83.700000
-74.400000 32.583300 43.100000
-74.816700 32.783300 43.500000
-74.150000 32.033300 33.900000
-88.816700 26.583300 20.900000
-67.550000 38.750000 41.900000
-154.433000 22.483300 62.800000
-157.333000 19.133300 72.900000
-156.116000 23.600000 54.400000
-154.800000 21.933300 29.700000
-156.116000 23.116700 59.000000
-154.216000 20.250000 36.900000
-119.516000 33.750000 59.900000
-122.566000 33.966700 23.900000
-125.066000 36.066700 39.400000
-126.150000 38.416700 144.000000
-126.350000 39.783300 82.100000
-126.516000 40.550000 163.000000
-126.516000 40.933300 193.000000
-128.166000 40.116700 78.700000
-118.100000 32.600000 82.100000
-118.050000 32.483300 116.000000
-118.450000 32.233300 74.500000
-118.833000 32.050000 79.100000
-119.100000 31.833300 90.400000
-119.583000 31.616700 35.200000
-120.066000 31.433300 69.500000
-120.533000 31.233300 68.700000
-120.916000 31.016700 108.000000
-121.516000 30.800000 101.000000
-120.983000 31.450000 42.300000
-119.266000 31.183300 53.600000
-66.283300 39.550000 62.800000
-66.466700 39.766700 47.700000
-67.550000 38.750000 45.200000
-68.283300 38.283300 43.500000
-71.783300 39.300000 37.300000
-72.150000 33.633300 47.300000
-75.200000 33.316700 49.000000
-123.841000 37.470000 82.100000
-124.886000 37.995000 70.300000
-125.466000 38.170000 74.100000
-126.036000 38.401700 76.200000
-126.716000 38.488300 59.500000
-127.138000 38.523300 53.200000
-126.716000 38.485000 59.500000
-126.481000 38.456700 75.000000
-122.995000 35.805000 71.200000
-123.633000 36.998300 53.200000
-124.373000 36.991700 61.100000
-125.175000 36.650000 78.700000
-127.265000 38.585000 31.800000
-124.030000 38.318300 72.900000
-124.255000 38.501700 70.300000
-123.831000 37.925000 79.100000
-124.281000 37.791700 83.700000
-126.136000 38.420000 117.000000
-126.330000 38.426700 85.800000
-126.793000 38.488300 108.000000
-127.060000 38.531700 27.600000
-127.211000 38.571700 36.400000
-153.933000 19.250000 62.800000
-157.400000 23.366700 49.400000
-156.883000 23.016700 50.200000
-155.033000 21.950000 67.000000
-120.650000 32.116700 83.700000
-121.466000 32.100000 54.400000
-122.850000 32.200000 61.100000
-124.383000 34.616700 20.900000
-124.600000 35.183300 54.400000
-174.100000 29.616700 31.600000
-164.133000 25.250000 50.700000
-163.350000 24.891700 80.900000
-162.608000 24.533300 46.100000
-157.133000 22.733300 45.600000
-157.560000 22.666700 55.300000
-157.116000 22.883300 71.200000
-155.700000 23.625000 57.800000
-155.466000 24.240000 64.900000
-157.683000 23.500000 46.100000
-157.741000 23.663300 41.500000
-157.691000 23.575000 58.600000
-155.608000 21.608300 75.800000
-156.650000 23.050000 71.200000
-155.633000 22.616700 60.300000
-155.385000 22.313300 40.200000
-154.800000 22.366700 54.400000
-154.016000 21.233300 41.900000
-154.275000 20.000000 62.800000
-154.100000 19.908300 75.400000
-154.000000 18.425000 74.100000
-154.066000 17.366700 46.100000
-153.216000 17.575000 75.400000
-152.833000 17.866700 79.600000
-152.541000 18.150000 62.800000
-152.616000 18.633300 58.600000
-152.758000 19.266700 59.500000
-152.950000 19.883300 67.000000
-153.133000 20.450000 62.800000
-153.650000 20.150000 67.000000
-152.033000 20.783300 71.200000
-153.483000 21.200000 67.000000
-153.200000 21.716700 33.900000
-157.016000 22.703300 58.600000
-157.180000 22.685000 36.000000
-156.983000 23.076700 53.200000
-156.750000 23.090000 61.100000
-156.533000 23.090000 53.600000
-156.201000 23.306700 41.900000
-155.738000 23.850000 59.500000
-155.836000 23.566700 58.600000
-156.733000 24.083300 50.200000
-156.513000 24.308300 50.200000
-153.568000 23.180000 78.700000
-88.816700 26.583300 19.300000
-85.016700 25.550000 33.500000
-86.383300 27.816700 38.500000
-89.000000 27.983300 28.500000
-94.283300 26.283300 38.500000
-94.316700 26.283300 46.500000
-157.673000 24.428300 59.400000
-157.681000 24.436700 41.900000
-157.660000 24.426700 46.100000
-157.670000 24.376700 32.600000
-157.676000 24.351700 37.700000
-157.670000 24.371700 29.700000
-157.688000 24.405000 47.300000
-157.685000 24.408300 46.900000
-157.691000 24.345000 58.600000
-157.688000 24.346700 17.600000
-157.676000 24.325000 71.200000
-157.671000 24.301700 41.900000
-157.680000 24.253300 13.800000
-157.633000 24.530000 41.900000
-157.656000 24.411700 46.900000
-157.685000 24.391700 41.500000
-157.681000 24.401700 40.600000
-157.678000 24.408300 48.600000
-124.611000 44.911700 45.200000
-125.066000 44.635000 140.000000
-125.143000 44.646700 121.000000
-125.060000 44.618300 116.000000
-125.136000 44.661700 142.000000
-125.063000 44.623300 62.000000
-125.100000 44.968300 72.400000
-125.151000 45.006700 65.300000
-125.131000 44.863300 82.100000
-125.280000 44.873300 87.100000
-125.603000 44.836700 149.000000
-125.586000 44.818300 131.000000
-125.568000 44.655000 92.500000
-125.571000 44.650000 103.000000
-125.575000 44.641700 103.000000
-125.578000 44.668300 110.000000
-125.580000 44.665000 93.400000
-125.583000 44.646700 124.000000
-125.583000 44.646700 106.000000
-125.585000 44.648300 82.900000
-125.596000 44.660000 117.000000
-125.688000 44.655000 97.100000
-125.723000 44.651700 106.000000
-125.731000 44.653300 88.300000
-125.660000 44.678300 54.800000
-126.665000 44.508300 73.300000
-127.428000 44.328300 155.000000
-127.303000 44.583300 152.000000
-127.968000 44.808300 140.000000
-128.385000 44.950000 119.000000
-71.700000 34.433300 42.700000
-86.816700 27.466700 41.000000
-87.950000 27.283300 19.300000
179.700000 27.600000 51.500000
-119.761000 31.068300 47.700000
-119.750000 31.043300 49.400000
-119.796000 31.060000 43.500000
-119.788000 31.040000 34.300000
-119.778000 31.036700 31.000000
-127.550000 39.416700 56.900000
-160.111000 20.251700 54.800000
-86.366700 25.400000 72.400000
-88.133300 25.833300 26.800000
-73.283300 32.533300 49.800000
-74.433300 33.933300 62.800000
-72.383300 36.050000 47.300000
-72.566700 37.550000 41.900000
-161.205000 52.571700 25.500000
-170.923000 53.710000 74.100000
-169.243000 54.428300 43.000000
-117.550000 32.600000 96.300000
-117.600000 32.733300 88.800000
-117.700000 32.933300 136.000000
-117.833000 32.950000 75.800000
-118.333000 32.483300 129.000000
-118.400000 33.500000 72.000000
-118.300000 33.533300 69.500000
-118.433000 33.566700 58.600000
-118.500000 33.633300 98.800000
-118.116000 32.433300 83.700000
-118.000000 32.466700 86.300000
-118.100000 32.500000 78.300000
-118.183000 32.600000 118.000000
-118.300000 33.166700 118.000000
-118.533000 33.133300 71.200000
-118.483000 33.183300 74.100000
-118.450000 33.200000 74.500000
-118.616000 33.250000 67.800000
-118.650000 33.300000 75.800000
-118.766000 33.366700 80.800000
-118.850000 33.400000 72.400000
-119.300000 33.500000 73.700000
-119.400000 33.516700 81.600000
-119.466000 33.550000 64.100000
-119.466000 33.616700 70.300000
-119.600000 33.800000 51.100000
-119.650000 33.800000 52.800000
-119.733000 33.866700 66.200000
-118.483000 32.566700 72.900000
-118.933000 32.800000 67.800000
-118.966000 32.950000 68.700000
-119.066000 33.033300 68.700000
-119.200000 33.100000 66.200000
-119.150000 33.116700 77.000000
-119.050000 33.233300 60.300000
-119.883000 32.766700 83.300000
-119.900000 32.816700 95.000000
-119.733000 32.900000 68.200000
-119.783000 33.033300 54.400000
-120.016000 33.100000 63.200000
-120.066000 33.266700 74.500000
-121.466000 34.216700 42.700000
-120.133000 34.233300 50.200000
-118.633000 32.216700 85.800000
-118.400000 32.250000 74.100000
-118.666000 31.616700 160.000000
-119.300000 32.283300 108.000000
-175.091000 55.935000 79.200000
173.397000 54.180000 62.000000
-171.730000 53.818300 195.000000
-168.490000 54.825000 79.100000
-178.710000 52.790000 43.900000
-178.513000 53.898300 66.100000
-179.710000 54.898300 55.900000
176.348000 55.090000 45.300000
-176.118000 58.043300 81.000000
-172.415000 56.395000 5.800000
-171.628000 56.036700 78.200000
177.735000 54.448300 87.000000
177.008000 54.635000 73.100000
-158.433000 17.600000 52.900000
-158.391000 17.575000 54.100000
-158.405000 17.563300 54.600000
-158.421000 17.546700 50.400000
-158.431000 17.543300 54.200000
-158.435000 17.528300 53.600000
-158.456000 17.520000 54.500000
-158.485000 17.513300 54.500000
-158.383000 17.693300 56.500000
-158.410000 17.680000 44.500000
-158.433000 17.661700 49.400000
-158.458000 17.648300 49.900000
-158.933000 20.033300 51.500000
-159.025000 20.068300 55.100000
-159.008000 20.036700 54.500000
-158.988000 20.030000 62.700000
-158.891000 19.966700 50.300000
-158.880000 19.950000 52.300000
-158.870000 19.938300 52.100000
-158.865000 19.926700 48.400000
-158.855000 19.911700 51.200000
-160.516000 19.250000 54.500000
-160.428000 19.355000 60.100000
-160.448000 19.356700 60.200000
-160.471000 19.356700 50.400000
-160.490000 19.350000 61.000000
-160.511000 19.340000 67.000000
-160.526000 19.333300 53.500000
-160.543000 19.320000 54.500000
-160.556000 19.308300 53.900000
-160.581000 19.296700 54.800000
-160.600000 19.288300 58.100000
-160.588000 19.281700 56.300000
-160.571000 19.273300 49.300000
-160.551000 19.273300 54.900000
-160.538000 19.260000 55.200000
-160.521000 19.248300 53.900000
-160.495000 19.231700 56.900000
-160.470000 19.215000 61.100000
-160.455000 19.208300 47.600000
-160.166000 20.050000 58.700000
-161.565000 21.086700 61.200000
-160.186000 20.065000 52.200000
-160.203000 20.208300 62.000000
-160.185000 20.000000 57.500000
-161.516000 20.583300 58.000000
-161.430000 20.678300 54.500000
-161.470000 20.668300 54.800000
-161.490000 20.653300 55.000000
-161.515000 20.651700 55.300000
-161.618000 20.611700 60.400000
-161.613000 20.586700 53.800000
-161.541000 20.573300 59.300000
-161.526000 20.571700 56.100000
-165.983000 21.700000 57.400000
-165.998000 21.778300 65.200000
-165.915000 21.675000 50.400000
-165.933000 21.665000 58.100000
-165.951000 21.650000 56.100000
-165.953000 21.645000 58.400000
-165.976000 21.706700 60.200000
-165.965000 21.688300 46.500000
-165.995000 21.675000 52.700000
-166.031000 21.670000 58.900000
-165.961000 21.666700 62.800000
-169.616000 22.916700 58.300000
-169.661000 22.871700 57.800000
-169.551000 22.991700 62.600000
-169.573000 22.988300 62.100000
-169.593000 22.983300 60.200000
-169.611000 22.975000 49.200000
-169.633000 22.971700 58.900000
-169.655000 22.970000 64.300000
-169.676000 22.966700 58.300000
-169.700000 22.960000 63.500000
-169.695000 22.946700 53.100000
-169.681000 22.938300 53.600000
-169.665000 22.930000 55.200000
-169.648000 22.920000 58.800000
-169.635000 22.913300 52.800000
-169.613000 22.903300 59.800000
-169.593000 22.896700 55.700000
-169.575000 22.886700 59.400000
-169.583000 22.965000 60.500000
-174.616000 24.683300 58.800000
-174.718000 24.596700 48.900000
-174.550000 24.766700 63.900000
-174.556000 24.756700 52.300000
-174.548000 24.738300 61.800000
-174.551000 24.721700 59.100000
-174.553000 24.706700 64.700000
-174.548000 24.676700 63.500000
-174.560000 24.660000 69.000000
-174.575000 24.650000 64.000000
-174.591000 24.640000 51.800000
-174.601000 24.656700 54.300000
-174.605000 24.681700 58.300000
-174.623000 24.690000 55.200000
-174.638000 24.700000 53.100000
-174.653000 24.710000 59.900000
-174.678000 24.711700 59.400000
-174.695000 24.718300 49.900000
-174.586000 24.768300 60.300000
-166.946000 23.675000 11.000000
-166.150000 22.898300 79.000000
-166.178000 22.916700 69.000000
-166.041000 22.685000 73.000000
-166.060000 22.706700 13.000000
-166.100000 22.500000 46.000000
-119.750000 35.466700 53.000000
-104.916000 38.566700 50.000000
-104.750000 38.500000 50.000000
-110.650000 32.616700 50.000000
-101.750000 37.950000 65.000000
-105.666000 40.250000 80.000000
-105.616000 39.900000 83.000000
-88.466700 47.283300 38.000000
-103.833000 32.833300 50.000000
-104.233000 32.633300 50.000000
-104.150000 32.516700 41.000000
-104.416000 32.500000 46.000000
-103.833000 32.333300 41.000000
-104.166000 32.333300 50.000000
-102.250000 31.650000 50.000000
-101.800000 31.383300 46.000000
-101.466000 31.250000 46.000000
-103.233000 31.166700 46.000000
-121.061000 39.200000 29.000000
-78.000000 41.866700 54.000000
-77.850000 41.933300 61.000000
-77.933300 41.900000 58.000000
-80.083300 39.416700 50.000000
-80.533300 39.333300 51.000000
-80.766700 39.283300 51.000000
-80.233300 39.200000 52.000000
-84.316700 35.916700 30.000000
-84.000000 33.000000 40.000000
-84.000000 33.000000 42.000000
-119.066000 38.916700 75.000000
-77.100000 38.916700 46.000000
-77.100000 38.916700 46.000000
-77.100000 38.916700 46.000000
-109.833000 38.916700 55.000000
-109.500000 38.850000 42.000000
-109.633000 38.766700 46.000000
-81.666700 33.283300 44.000000
-77.901700 36.868300 58.000000
-70.361700 41.705000 57.000000
-165.266000 68.116700 58.000000
-91.450000 45.300000 58.000000
-112.550000 46.050000 87.000000
-120.966000 36.916700 58.000000
-121.583000 36.883300 71.000000
-121.283000 36.833300 95.000000
-121.333000 36.800000 95.000000
-121.450000 36.583300 79.000000
-121.666000 36.533300 50.000000
-116.566000 32.866700 46.000000
-115.950000 32.716700 79.000000
-116.366000 32.683300 50.000000
-116.116000 32.666700 63.000000
-116.600000 32.600000 33.000000
-112.150000 40.516700 61.000000
-94.866700 36.983300 56.000000
-108.383000 39.950000 59.000000
-117.333000 48.916700 115.000000
-112.150000 40.516700 79.000000
-94.866700 36.983300 61.000000
-108.383000 39.950000 44.000000
-117.333000 48.916700 96.000000
-117.333000 48.916700 101.000000
-117.333000 48.916700 92.000000
-111.533000 32.416700 98.000000
-95.183300 43.166700 18.000000
-68.616700 44.400000 60.000000
-70.616700 44.050000 75.000000
-71.416700 42.633300 68.000000
-72.450000 42.616700 69.000000
-71.116700 42.383300 50.000000
-70.083300 41.750000 48.000000
-88.016700 47.400000 41.000000
-89.566700 46.750000 43.000000
-89.566700 46.733300 44.000000
-91.716700 47.816700 36.000000
-91.716700 47.816700 33.000000
-112.750000 32.100000 101.000000
-111.066000 31.983300 124.000000
-94.166700 39.083300 48.000000
-91.250000 38.150000 51.000000
-91.166700 37.650000 54.000000
-90.666700 37.500000 51.000000
-111.000000 31.883300 103.000000
-111.133000 31.883300 83.000000
-110.800000 31.866700 74.000000
-110.750000 31.833300 86.000000
-117.233000 40.550000 86.000000
-118.316000 40.033300 104.000000
-114.350000 39.283300 76.000000
-114.983000 39.266700 76.000000
-115.566000 39.233300 89.000000
-114.916000 39.066700 85.000000
-119.266000 38.966700 65.000000
-118.633000 38.950000 78.000000
-119.750000 38.850000 47.000000
-117.300000 38.316700 105.000000
-117.516000 38.316700 70.000000
-117.550000 38.233300 96.000000
-114.616000 38.083300 78.000000
-115.133000 35.466700 97.000000
-72.000000 44.100000 56.000000
-71.166700 44.066700 79.000000
-71.483300 44.033300 94.000000
-71.533300 43.933300 89.000000
-71.983300 43.266700 66.000000
-71.533300 43.200000 72.000000
-70.916700 43.116700 45.000000
-72.133300 42.783300 68.000000
-108.500000 33.050000 107.000000
-109.033000 32.900000 115.000000
-165.833000 68.100000 46.000000
-108.350000 32.533300 86.000000
-73.900000 44.583300 51.000000
-74.266700 44.333300 33.000000
-73.466700 44.233300 33.000000
-73.533300 44.216700 33.000000
-73.616700 43.300000 43.000000
-94.866700 36.983300 58.000000
-120.316000 38.983300 52.000000
-112.150000 40.516700 70.000000
-112.050000 39.950000 154.000000
-120.650000 38.866700 44.000000
-112.050000 39.866700 82.000000
-121.166000 38.833300 25.000000
-120.250000 38.833300 34.000000
-113.133000 38.483300 92.000000
-72.550000 43.333300 50.000000
-72.816700 43.283300 51.000000
-72.833300 43.250000 51.000000
-120.566000 38.550000 30.000000
-117.333000 48.920000 118.000000
-117.333000 48.920000 87.000000
-117.333000 48.916700 96.000000
-116.683000 34.650000 66.000000
-86.016700 33.266700 39.000000
-114.366000 35.716700 117.000000
-113.816000 35.133300 89.000000
-108.383000 39.950000 52.000000
-105.833000 39.766700 82.000000
-105.833000 39.766700 83.000000
-106.400000 39.550000 94.000000
-105.833000 39.533300 103.000000
-105.333000 38.500000 76.000000
-113.191000 34.591700 66.000000
-114.333000 33.633300 100.000000
-106.966000 42.850000 58.000000
-111.916000 48.333300 33.000000
-118.706000 48.053300 59.000000
-111.833000 48.750000 37.000000
-103.750000 44.350000 76.000000
-111.916000 48.333300 41.000000
-118.706000 48.053300 69.000000
-111.833000 48.750000 41.000000
-103.750000 44.350000 82.000000
-111.916000 48.333300 37.000000
-111.833000 48.750000 39.000000
-115.911000 48.230000 73.000000
-112.376000 47.040000 87.000000
-112.378000 47.026700 92.000000
-110.705000 46.965000 66.000000
-110.743000 46.963300 71.000000
-109.956000 45.058300 57.000000
-109.946000 45.041700 52.000000
-101.666000 48.300000 58.000000
-117.366000 43.766700 67.000000
-118.100000 43.450000 84.000000
-121.833000 42.200000 67.000000
-103.750000 44.350000 79.000000
-117.593000 48.916700 124.000000
-117.596000 48.915000 122.000000
-118.706000 48.058300 74.000000
-118.706000 48.055000 74.000000
-121.648000 47.681700 60.000000
-121.353000 47.508300 57.000000
-121.401000 47.491700 56.000000
-109.000000 44.366700 54.000000
-108.933000 44.366700 54.000000
-109.283000 43.866700 81.000000
-108.233000 43.800000 66.000000
-106.250000 43.583300 75.000000
-104.633000 43.066700 83.000000
-107.133000 42.166700 58.000000
-106.116000 41.666700 50.000000
-116.083000 47.500000 92.000000
-116.083000 47.500000 93.000000
-116.033000 47.500000 94.000000
-108.066000 32.800000 75.000000
-108.066000 32.800000 83.000000
-105.516000 36.700000 58.000000
-106.116000 35.466700 51.000000
-108.066000 32.800000 79.000000
-108.300000 31.850000 112.000000
-105.266000 39.783300 63.000000
-105.916000 39.500000 99.000000
-107.066000 39.000000 64.000000
-108.066000 37.383300 87.000000
-112.626000 33.283300 143.000000
-112.650000 33.190000 100.000000
-110.808000 32.618300 77.000000
-110.068000 32.043300 66.000000
-108.486000 32.675000 90.000000
-106.095000 32.441700 93.000000
-112.650000 33.191700 101.000000
-74.588300 41.100000 38.000000
-74.588300 41.100000 36.000000
-74.588300 41.100000 39.000000
-75.400000 44.266700 47.000000
-78.466700 43.200000 49.000000
-79.000000 43.083300 48.000000
-78.850000 42.800000 50.000000
-76.958300 42.575000 64.000000
-74.450000 42.450000 41.000000
-78.633300 42.450000 49.000000
-76.900000 42.416700 71.000000
-78.650000 41.200000 54.000000
-75.200000 40.566700 37.000000
-75.833300 40.366700 29.000000
-77.183300 40.100000 23.000000
-79.983300 39.666700 46.000000
-100.826000 48.935000 60.000000
-102.433000 48.921700 61.000000
-100.195000 43.251700 111.000000
-179.073000 51.481700 40.570000
-115.250000 32.833300 121.000000
-115.233000 32.816700 88.000000
-115.250000 32.800000 133.000000
-115.250000 32.783300 159.000000
-115.233000 32.766700 109.000000
-121.406000 36.721700 71.000000
-118.813000 34.935000 53.000000
-118.808000 34.931700 55.000000
-118.771000 34.890000 84.000000
-118.751000 34.871700 92.000000
-118.741000 34.861700 84.000000
-118.733000 34.855000 61.000000
-118.395000 34.735000 71.000000
-118.435000 34.686700 65.000000
-118.486000 34.651700 70.000000
-116.723000 34.616700 69.000000
-117.328000 34.271700 45.000000
-117.328000 34.251700 66.000000
-117.320000 34.250000 68.000000
-116.603000 33.538300 73.000000
-116.806000 33.526700 61.000000
-116.596000 33.491700 78.000000
-108.333000 40.050000 62.000000
-108.466000 39.966700 58.000000
-109.908000 45.375000 56.000000
-119.268000 46.351700 41.000000
-117.191000 37.733300 96.000000
-98.166700 38.383300 58.000000
-98.166700 38.366700 63.000000
-109.600000 39.983300 62.000000
-109.566000 42.766700 57.000000
-104.850000 39.850000 89.000000
-108.150000 39.766700 62.000000
-117.783000 37.716700 77.000000
-122.810000 46.531700 35.000000
-119.066000 38.933300 77.000000
-108.333000 40.050000 62.000000
-108.466000 39.966700 58.000000
-109.908000 45.375000 61.000000
-119.268000 46.351700 52.000000
-117.191000 37.733300 96.000000
-98.166700 38.383300 69.000000
-98.166700 38.366700 62.000000
-109.600000 39.983300 62.000000
-109.566000 42.766700 47.000000
-104.850000 39.850000 78.000000
-108.150000 39.766700 62.000000
-117.783000 37.716700 81.000000
-122.810000 46.531700 32.000000
-119.066000 38.933300 77.000000
-108.333000 40.050000 62.000000
-108.466000 39.966700 58.000000
-119.268000 46.351700 47.000000
-109.566000 42.766700 50.000000
-111.716000 33.316700 71.000000
-110.683000 33.033300 58.000000
-111.483000 32.783300 54.000000
-114.616000 32.708300 87.000000
-110.700000 32.666700 64.000000
-111.600000 32.600000 35.000000
-111.116000 32.183300 107.000000
-111.066000 31.966700 90.000000
-111.043000 31.906700 80.000000
-109.901000 45.376700 68.000000
-109.821000 45.366700 58.000000
-115.083000 41.883300 138.000000
-116.016000 40.950000 71.000000
-117.533000 40.833300 141.000000
-117.066000 40.683300 133.000000
-117.066000 40.616700 110.000000
-117.566000 40.550000 156.000000
-117.100000 40.550000 146.000000
-116.716000 40.333300 126.000000
-116.666000 40.300000 147.000000
-116.750000 40.266700 104.000000
-115.983000 39.500000 35.000000
-119.633000 39.466700 87.000000
-119.633000 39.383300 115.000000
-119.666000 39.250000 82.000000
-118.366000 39.200000 64.000000
-116.633000 38.966700 83.000000
-116.333000 38.916700 58.000000
-119.583000 38.883300 96.000000
-116.450000 38.816700 50.000000
-116.033000 38.716700 62.000000
-116.466000 38.683300 50.000000
-114.733000 38.600000 51.000000
-116.200000 38.583300 53.000000
-116.933000 38.566700 74.000000
-117.866000 38.316700 82.000000
