Lon,Lat,HF [mW/m2],HF_min [mW/m2],HF_max [mW/m2],HF_max_abs [mW/m2]
79.275,-74.5,57.2,53.806999999999995,57.58,3.773
81.14,-74.5,52.95,48.118,53.56100000000001,5.443
83.005,-74.5,51.494,43.565,51.494,7.928999999999999
84.87,-74.5,48.86,43.31399999999999,48.86,5.546
86.736,-74.5,52.501000000000005,46.568999999999996,52.501000000000005,5.932
88.601,-74.5,50.211999999999996,46.338,50.211999999999996,3.8739999999999997
90.46600000000001,-74.5,49.955,41.265,50.553999999999995,9.289
92.33200000000001,-74.5,51.935,42.047,56.013999999999996,13.967
94.197,-74.5,48.662,43.343999999999994,54.519,11.175
96.06200000000001,-74.5,52.878,43.68600000000001,55.512,11.825999999999999
97.927,-74.5,51.869,43.952,55.551,11.599
99.79299999999999,-74.5,54.592,44.205,61.89,17.685
101.65799999999999,-74.5,54.042,43.272,60.299,17.027
103.523,-74.5,52.388000000000005,43.114,59.534,16.42
105.389,-74.5,56.611000000000004,43.76,61.48,17.72
107.25399999999999,-74.5,59.324,44.426,59.324,14.898
109.119,-74.5,60.393,47.766000000000005,60.393,12.627
110.984,-74.5,54.883,48.05,54.883,6.832999999999999
112.85,-74.5,56.841,51.022,56.841,5.819
114.715,-74.5,55.062,51.166000000000004,55.062,3.8960000000000004
116.58,-74.5,56.626999999999995,50.18899999999999,64.09100000000001,13.902000000000001
118.446,-74.5,54.173,46.793,61.32,14.527000000000001
120.311,-74.5,57.913999999999994,44.633,60.62,15.987
122.176,-74.5,56.861000000000004,48.308,57.403,9.095
124.041,-74.5,57.233000000000004,46.43600000000001,57.233000000000004,10.797
125.90700000000001,-74.5,59.913999999999994,47.76,59.913999999999994,12.154000000000002
127.772,-74.5,57.443000000000005,51.608000000000004,57.443000000000005,5.835
129.637,-74.5,62.648,53.257,62.648,9.391
131.503,-74.5,58.103,52.146,58.335,6.189
133.368,-74.5,52.223,51.048,58.206,7.1579999999999995
135.233,-74.5,64.527,56.346000000000004,64.527,8.181000000000001
137.09799999999998,-74.5,63.443000000000005,58.398999999999994,63.443000000000005,5.044
138.964,-74.5,65.383,55.744,65.383,9.639
140.829,-74.5,64.58,54.288999999999994,64.58,10.290999999999999
142.694,-74.5,66.866,58.343,66.866,8.523
144.56,-74.5,67.786,58.458999999999996,67.786,9.327
146.425,-74.5,67.82,60.168,67.82,7.652
148.29,-74.5,69.97800000000001,57.861999999999995,70.143,12.280999999999999
150.155,-74.5,72.598,59.107,72.598,13.491
152.02100000000002,-74.5,70.55,59.46,71.579,12.119000000000002
153.886,-74.5,70.744,57.458999999999996,70.744,13.285
155.751,-74.5,68.705,57.913000000000004,68.705,10.792
157.61700000000002,-74.5,63.367,52.269,63.367,11.097999999999999
159.482,-74.5,56.513000000000005,50.50899999999999,60.711999999999996,10.203
161.347,-74.5,61.152,57.48,73.041,15.561
163.21200000000002,-74.5,79.807,79.807,97.846,18.039
165.078,-74.5,102.51899999999999,94.059,113.94,19.881
166.94299999999998,-74.5,114.03399999999999,105.792,118.54700000000001,12.755
168.808,-74.5,90.663,88.277,90.663,2.386
170.674,-74.5,94.97,80.704,104.42,23.715999999999998
172.53900000000002,-74.5,102.889,100.311,107.227,6.916
174.40400000000002,-74.5,87.663,87.663,102.85700000000001,15.194
176.269,-74.5,91.86,85.956,107.821,21.865
178.135,-74.5,99.395,86.35600000000001,99.611,13.255
180.0,-74.5,93.615,78.682,99.061,20.379
-180.0,-74.0,95.848,72.389,107.7,35.311
-178.19099999999997,-74.0,98.31200000000001,90.56700000000001,103.74600000000001,13.179
-134.774,-74.0,57.082,52.873999999999995,64.89,12.015999999999998
-132.965,-74.0,46.341,46.341,53.336999999999996,6.996
-131.156,-74.0,50.169,47.043,52.977,5.934
-129.347,-74.0,53.975,50.21,56.81399999999999,6.604
-127.538,-74.0,57.652,53.03,57.652,4.622
-125.729,-74.0,67.205,55.18600000000001,67.205,12.019
-123.92,-74.0,59.036,54.11600000000001,59.979,5.8629999999999995
-122.111,-74.0,58.456,55.562,58.456,2.8939999999999997
-120.302,-74.0,54.775,49.43600000000001,59.147,9.711
-118.492,-74.0,42.526,38.012,62.085,24.073
-116.68299999999999,-74.0,51.156000000000006,43.879,52.24100000000001,8.362
-114.874,-74.0,53.641000000000005,52.044,53.641000000000005,1.597
-113.065,-74.0,51.934,50.772,56.43899999999999,5.667000000000001
-111.256,-74.0,60.071000000000005,51.765,60.071000000000005,8.306000000000001
-109.447,-74.0,56.531000000000006,52.425,56.531000000000006,4.106
-107.63799999999999,-74.0,53.946000000000005,51.346000000000004,54.589,3.2430000000000003
-105.829,-74.0,29.256,26.96,39.999,13.039000000000001
-104.02,-74.0,48.327,38.758,51.06399999999999,12.306
-102.211,-74.0,57.299,57.299,64.87,7.571000000000001
-100.402,-74.0,82.76899999999999,71.023,82.76899999999999,11.745999999999999
-98.59299999999999,-74.0,71.325,52.321000000000005,71.325,19.004
-96.78399999999999,-74.0,62.848,57.08,72.072,14.992
-94.975,-74.0,73.902,67.543,73.902,6.359
-93.166,-74.0,75.138,65.681,75.138,9.457
-91.35700000000001,-74.0,68.182,50.733000000000004,68.182,17.449
-89.54799999999999,-74.0,63.567,57.733000000000004,65.459,7.726
-87.73899999999999,-74.0,58.148999999999994,58.148999999999994,69.62100000000001,11.472000000000001
-85.93,-74.0,65.22,62.065,69.813,7.747999999999999
-84.12100000000001,-74.0,81.49600000000001,71.093,85.05,13.957
-82.31200000000001,-74.0,85.015,68.494,86.145,17.651
-80.503,-74.0,96.01899999999999,80.711,98.21700000000001,17.506
-78.693,-74.0,80.851,73.233,87.596,14.363
-76.884,-74.0,69.875,69.875,81.925,12.05
-75.075,-74.0,75.563,71.259,89.757,18.498
-73.266,-74.0,68.607,68.607,83.992,15.385
-71.457,-74.0,68.59,68.258,85.514,17.256
-69.648,-74.0,73.791,71.33,90.53,19.2
-67.839,-74.0,72.775,63.797,80.67699999999999,16.88
-66.03,-74.0,71.70100000000001,63.8,77.175,13.375
-64.221,-74.0,73.509,64.188,73.509,9.321
-62.412,-74.0,71.994,66.07,75.92,9.85
-60.603,-74.0,86.165,79.771,86.165,6.394
-58.794,-74.0,80.961,79.117,82.726,3.609
-56.985,-74.0,77.439,76.413,81.369,4.956
-55.176,-74.0,74.435,74.435,81.741,7.306
-53.367,-74.0,77.493,73.339,85.883,12.544
-51.558,-74.0,72.64399999999999,68.861,73.998,5.1370000000000005
-49.748999999999995,-74.0,67.212,67.212,71.51899999999999,4.3069999999999995
-47.94,-74.0,67.199,67.199,71.97800000000001,4.779
-46.131,-74.0,69.67699999999999,64.351,72.518,8.167
-44.321999999999996,-74.0,65.036,57.285,69.53399999999999,12.249
-42.513000000000005,-74.0,66.161,57.583,66.161,8.578
-40.704,-74.0,66.233,56.343999999999994,66.233,9.889
-24.421999999999997,-74.0,56.573,47.596000000000004,70.334,22.738000000000003
-22.613000000000003,-74.0,49.093,44.056999999999995,49.137,5.08
-20.804000000000002,-74.0,49.827,39.211999999999996,50.735,11.523
-18.995,-74.0,50.412,47.431000000000004,52.42100000000001,4.99
-17.186,-74.0,50.17,47.426,55.85,8.424
-15.377,-74.0,46.869,46.7,48.674,1.974
-13.568,-74.0,48.966,45.772,48.966,3.194
-11.759,-74.0,49.815,45.0,49.815,4.815
-9.95,-74.0,42.284,42.284,49.575,7.291
-8.141,-74.0,45.135,41.857,48.728,6.871
-6.332000000000001,-74.0,39.217,37.223,41.163000000000004,3.94
-4.523,-74.0,45.048,40.799,50.512,9.713
-2.714,-74.0,49.199,47.78,49.583,1.8030000000000002
-0.905,-74.0,52.872,48.013000000000005,52.872,4.859
0.905,-74.0,52.727,43.909,52.727,8.818
2.714,-74.0,54.028999999999996,48.331,54.028999999999996,5.6979999999999995
4.523,-74.0,53.196999999999996,47.54,53.196999999999996,5.657
6.332000000000001,-74.0,51.738,39.95,54.221000000000004,14.270999999999999
8.141,-74.0,53.483999999999995,42.974,54.131,11.157
9.95,-74.0,52.724,40.010999999999996,52.724,12.713
11.759,-74.0,52.403999999999996,42.313,52.403999999999996,10.091000000000001
13.568,-74.0,55.443999999999996,43.91,55.443999999999996,11.534
15.377,-74.0,56.836999999999996,51.655,56.836999999999996,5.182
17.186,-74.0,49.181999999999995,48.876999999999995,50.018,1.141
18.995,-74.0,50.193000000000005,47.188,52.721000000000004,5.5329999999999995
20.804000000000002,-74.0,51.503,50.786,52.977,2.191
22.613000000000003,-74.0,50.843999999999994,49.148999999999994,55.647,6.497999999999999
24.421999999999997,-74.0,49.905,48.656000000000006,54.044,5.388
26.230999999999998,-74.0,48.388000000000005,47.321000000000005,53.87,6.5489999999999995
28.04,-74.0,51.663999999999994,49.086999999999996,55.758,6.671
29.849,-74.0,53.346000000000004,48.18600000000001,56.907,8.721
31.658,-74.0,56.111999999999995,46.075,56.111999999999995,10.037
33.467,-74.0,56.211000000000006,47.623000000000005,56.211000000000006,8.588
35.275999999999996,-74.0,52.004,48.346000000000004,52.505,4.159
37.085,-74.0,51.845,48.125,51.845,3.72
38.894,-74.0,50.381,46.305,50.381,4.0760000000000005
40.704,-74.0,50.396,46.068000000000005,53.4,7.332000000000001
42.513000000000005,-74.0,59.681999999999995,46.378,59.681999999999995,13.304
44.321999999999996,-74.0,55.662,44.591,56.692,12.100999999999999
46.131,-74.0,55.071000000000005,44.896,55.071000000000005,10.175
47.94,-74.0,57.788999999999994,44.565,57.788999999999994,13.224
49.748999999999995,-74.0,56.018,46.828,59.291000000000004,12.463
51.558,-74.0,55.871,53.159,55.871,2.7119999999999997
53.367,-74.0,53.229,50.91,53.29,2.38
55.176,-74.0,55.471000000000004,51.531000000000006,55.471000000000004,3.94
56.985,-74.0,54.647,52.836999999999996,54.647,1.81
58.794,-74.0,55.313,53.381,56.515,3.134
60.603,-74.0,54.903,50.915,55.406000000000006,4.4910000000000005
62.412,-74.0,55.92,52.56399999999999,55.92,3.3560000000000003
64.221,-74.0,54.753,54.753,60.838,6.085
66.03,-74.0,52.387,52.387,59.608000000000004,7.221
67.839,-74.0,58.201,44.273,58.201,13.927999999999999
69.648,-74.0,58.003,46.46,58.003,11.543
71.457,-74.0,52.602,50.638999999999996,54.45,3.8110000000000004
73.266,-74.0,59.757,51.333999999999996,64.087,12.753
75.075,-74.0,61.088,52.269,61.846000000000004,9.577
76.884,-74.0,61.915,53.043,61.915,8.872
78.693,-74.0,57.099,48.475,57.099,8.624
80.503,-74.0,55.135,46.72,56.216,9.496
82.31200000000001,-74.0,57.353,47.443000000000005,57.353,9.91
84.12100000000001,-74.0,55.056000000000004,44.68899999999999,55.056000000000004,10.367
85.93,-74.0,52.385,49.068000000000005,52.385,3.3169999999999997
87.73899999999999,-74.0,48.393,45.776,48.393,2.617
89.54799999999999,-74.0,48.608999999999995,45.722,48.608999999999995,2.887
91.35700000000001,-74.0,52.611999999999995,47.229,52.611999999999995,5.382999999999999
93.166,-74.0,55.037,43.294,55.037,11.743
94.975,-74.0,54.227,44.566,55.791000000000004,11.225
96.78399999999999,-74.0,51.56399999999999,41.82,53.901,12.081
98.59299999999999,-74.0,53.122,42.225,54.744,12.519
100.402,-74.0,51.847,43.424,56.373000000000005,12.949000000000002
102.211,-74.0,51.431999999999995,43.62,59.224,15.604000000000001
104.02,-74.0,54.273,43.4,57.412,14.012
105.829,-74.0,57.69,43.166000000000004,57.69,14.524000000000001
107.63799999999999,-74.0,57.063,43.672,57.063,13.390999999999998
109.447,-74.0,57.748000000000005,44.406000000000006,57.748000000000005,13.342
111.256,-74.0,53.157,46.62,53.157,6.537000000000001
113.065,-74.0,53.721000000000004,46.333999999999996,53.721000000000004,7.3870000000000005
114.874,-74.0,53.476000000000006,48.511,53.476000000000006,4.965
116.68299999999999,-74.0,54.645,51.308,57.532,6.224
118.492,-74.0,55.313,47.658,62.089,14.431
120.302,-74.0,54.016999999999996,47.802,62.18899999999999,14.387
122.111,-74.0,55.633,46.486000000000004,59.482,12.995999999999999
123.92,-74.0,55.398999999999994,46.29600000000001,55.721000000000004,9.425
125.729,-74.0,55.853,52.427,55.853,3.426
127.538,-74.0,55.138999999999996,49.898999999999994,55.138999999999996,5.24
129.347,-74.0,59.95399999999999,48.12,59.95399999999999,11.834000000000001
131.156,-74.0,60.597,51.61600000000001,60.597,8.981
132.965,-74.0,61.95,57.635,61.95,4.315
134.774,-74.0,59.13399999999999,56.735,59.13399999999999,2.399
136.583,-74.0,62.946999999999996,58.498999999999995,62.946999999999996,4.448
138.392,-74.0,66.676,58.68,66.676,7.996
140.201,-74.0,65.695,52.18600000000001,65.695,13.509
142.01,-74.0,68.156,57.371,68.156,10.785
143.819,-74.0,67.01,58.548,67.01,8.462
145.628,-74.0,71.719,59.791000000000004,71.719,11.927999999999999
147.437,-74.0,72.763,59.681000000000004,72.763,13.082
149.246,-74.0,70.184,57.193999999999996,70.184,12.99
151.055,-74.0,73.62899999999999,58.9,73.62899999999999,14.729000000000001
152.864,-74.0,70.855,57.696999999999996,71.585,13.888
154.673,-74.0,73.184,56.615,73.184,16.569000000000003
156.482,-74.0,76.765,57.535,76.765,19.23
158.291,-74.0,75.404,55.552,75.404,19.852
160.101,-74.0,57.825,52.473,65.47800000000001,13.005
161.91,-74.0,63.123999999999995,56.765,80.613,23.848000000000003
163.719,-74.0,92.037,90.11399999999999,94.258,4.144
165.528,-74.0,97.43700000000001,92.485,109.086,16.601
167.33700000000002,-74.0,109.163,106.025,109.506,3.4810000000000003
169.146,-74.0,100.215,92.285,112.53399999999999,20.249000000000002
170.955,-74.0,93.023,91.56,106.236,14.675999999999998
172.764,-74.0,98.277,95.58200000000001,111.455,15.873
174.57299999999998,-74.0,85.288,81.805,106.396,24.590999999999998
176.382,-74.0,91.431,84.35600000000001,113.54799999999999,29.191999999999997
178.19099999999997,-74.0,100.59100000000001,83.323,109.99600000000001,26.673000000000002
180.0,-74.0,95.848,72.389,107.7,35.311
-180.0,-73.5,97.447,85.822,103.20200000000001,17.38
-178.24400000000003,-73.5,93.36399999999999,88.42399999999999,107.95100000000001,19.527
-130.829,-73.5,47.998000000000005,45.141999999999996,49.422,4.28
-129.07299999999998,-73.5,51.426,47.466,52.985,5.519
-127.31700000000001,-73.5,63.308,49.101000000000006,63.308,14.207
-125.561,-73.5,66.017,53.165,66.017,12.852
-123.805,-73.5,49.305,47.114,56.273,9.158999999999999
-122.04899999999999,-73.5,56.643,51.388999999999996,56.643,5.254
-120.29299999999999,-73.5,57.049,55.736000000000004,57.385,1.649
-118.537,-73.5,48.67100000000001,44.858000000000004,58.33,13.472000000000001
-116.78,-73.5,48.146,45.669,55.788000000000004,10.119
-115.024,-73.5,38.649,33.769,44.419,10.65
-113.26799999999999,-73.5,43.856,39.723,47.153999999999996,7.431
-111.512,-73.5,47.943000000000005,41.99100000000001,47.943000000000005,5.952000000000001
-109.756,-73.5,44.333999999999996,43.901,47.656000000000006,3.755
-108.0,-73.5,50.938,43.868,54.92100000000001,11.052999999999999
-106.244,-73.5,34.805,34.552,36.417,1.865
-104.488,-73.5,47.321999999999996,44.153,50.556000000000004,6.403
-102.73200000000001,-73.5,53.688,53.688,60.81,7.122000000000001
-100.976,-73.5,50.257,44.867,56.053999999999995,11.187000000000001
-99.22,-73.5,60.37,47.531000000000006,63.98,16.449
-97.463,-73.5,65.998,56.75,65.998,9.248
-95.70700000000001,-73.5,68.325,52.286,68.325,16.039
-93.95100000000001,-73.5,59.856,48.711999999999996,59.856,11.144
-92.195,-73.5,65.657,59.341,65.657,6.316
-90.439,-73.5,58.919,58.717,63.218,4.501
-88.68299999999999,-73.5,63.167,61.328,71.531,10.203
-86.927,-73.5,67.008,63.283,77.758,14.475
-85.171,-73.5,67.548,63.023,76.322,13.299000000000001
-83.415,-73.5,69.187,67.331,82.395,15.064
-81.65899999999999,-73.5,77.17399999999999,65.563,87.988,22.425
-79.902,-73.5,83.632,57.532,92.58,35.048
-78.146,-73.5,69.65100000000001,65.44,85.573,20.133
-76.39,-73.5,77.857,68.733,87.719,18.986
-74.634,-73.5,82.274,69.251,82.31,13.059000000000001
-72.878,-73.5,81.654,72.679,86.882,14.203
-71.122,-73.5,76.494,65.517,85.541,20.024
-69.366,-73.5,82.039,66.08800000000001,84.935,18.847
-67.61,-73.5,68.9,60.481,84.818,24.337
-65.854,-73.5,72.39699999999999,62.998999999999995,72.39699999999999,9.398
-64.098,-73.5,70.422,61.446000000000005,71.461,10.015
-62.341,-73.5,72.407,60.753,72.592,11.839
-60.585,-73.5,82.855,78.03399999999999,84.236,6.202000000000001
-58.82899999999999,-73.5,77.462,75.734,82.912,7.178
-57.073,-73.5,76.791,73.65100000000001,78.357,4.706
-55.317,-73.5,75.292,71.26,82.54299999999999,11.283
-53.56100000000001,-73.5,73.789,73.789,79.78699999999999,5.997999999999999
-51.805,-73.5,71.184,71.184,75.836,4.652
-50.049,-73.5,65.084,64.816,70.721,5.905
-48.293,-73.5,64.902,60.301,64.902,4.601
-46.537,-73.5,63.129,60.042,66.878,6.836
-44.78,-73.5,62.657,57.056999999999995,70.915,13.857999999999999
-43.023999999999994,-73.5,62.5,55.291000000000004,62.5,7.209
-20.195,-73.5,48.254,39.999,48.254,8.255
-18.439,-73.5,49.071000000000005,46.541000000000004,50.183,3.642
-16.683,-73.5,47.897,41.583999999999996,53.199,11.615
-14.927,-73.5,46.881,42.586999999999996,48.676,6.0889999999999995
-13.171,-73.5,48.13,43.13399999999999,48.13,4.996
-11.415,-73.5,52.146,43.111999999999995,55.093999999999994,11.982000000000001
-9.658999999999999,-73.5,50.107,44.38399999999999,50.107,5.723
-7.902,-73.5,53.537,46.175,53.537,7.362
-6.146,-73.5,52.415,42.373999999999995,52.415,10.041
-4.39,-73.5,41.372,38.615,55.416000000000004,16.801
-2.634,-73.5,39.305,37.44,52.601000000000006,15.161
-0.878,-73.5,39.723,39.723,51.317,11.594000000000001
0.878,-73.5,50.718,41.72,51.657,9.937000000000001
2.634,-73.5,53.341,45.565,53.341,7.776
4.39,-73.5,56.284,52.256,56.284,4.0280000000000005
6.146,-73.5,57.128,53.34,57.128,3.7880000000000003
7.902,-73.5,59.053999999999995,50.411,59.053999999999995,8.642999999999999
9.658999999999999,-73.5,54.757,49.256,54.757,5.501
11.415,-73.5,52.17,45.74,52.17,6.43
13.171,-73.5,55.178999999999995,46.173,55.178999999999995,9.006
14.927,-73.5,56.09,48.46,56.09,7.63
16.683,-73.5,57.441,53.36600000000001,57.441,4.075
18.439,-73.5,49.989,49.989,55.118,5.129
20.195,-73.5,51.425,51.218999999999994,53.003,1.784
21.951,-73.5,51.167,49.445,53.576,4.131
23.706999999999997,-73.5,48.565,48.565,52.393,3.8280000000000003
25.463,-73.5,48.825,48.825,52.527,3.702
27.22,-73.5,50.606,50.13,53.25899999999999,3.1289999999999996
28.976,-73.5,56.511,50.415,56.995,6.58
30.732,-73.5,56.166000000000004,42.652,56.166000000000004,13.514000000000001
32.488,-73.5,57.806000000000004,45.09,57.806000000000004,12.716
34.244,-73.5,58.95399999999999,48.119,58.95399999999999,10.835
36.0,-73.5,50.66,47.901,53.181999999999995,5.281000000000001
37.756,-73.5,50.705,48.941,50.872,1.931
39.512,-73.5,49.207,44.911,53.967,9.056000000000001
41.268,-73.5,49.129,45.986999999999995,51.027,5.04
43.023999999999994,-73.5,59.438,43.661,59.438,15.777000000000001
44.78,-73.5,55.883,46.471000000000004,55.883,9.412
46.537,-73.5,56.513999999999996,45.077,56.513999999999996,11.437000000000001
48.293,-73.5,56.513000000000005,45.924,56.513000000000005,10.589
50.049,-73.5,54.628,47.419,54.628,7.209
51.805,-73.5,57.815,49.934,57.815,7.881
53.56100000000001,-73.5,57.465,50.04600000000001,57.465,7.419
55.317,-73.5,57.625,48.515,57.625,9.11
57.073,-73.5,58.159,52.071999999999996,58.159,6.087000000000001
58.82899999999999,-73.5,56.693000000000005,54.22,57.183,2.963
60.585,-73.5,53.652,50.803000000000004,54.438,3.635
62.341,-73.5,48.251000000000005,48.251000000000005,56.302,8.051
64.098,-73.5,50.558,50.558,55.93600000000001,5.377999999999999
65.854,-73.5,55.284,54.641999999999996,67.6,12.958
67.61,-73.5,56.449,47.107,58.645,11.538
69.366,-73.5,57.128,49.763000000000005,57.128,7.365
71.122,-73.5,54.431000000000004,49.531000000000006,54.431000000000004,4.9
72.878,-73.5,56.588,53.391000000000005,58.955,5.564
74.634,-73.5,57.504,50.091,60.465,10.374
76.39,-73.5,58.798,52.481,59.945,7.4639999999999995
78.146,-73.5,55.596000000000004,49.955,56.073,6.117999999999999
79.902,-73.5,53.922,47.415,54.888000000000005,7.473
81.65899999999999,-73.5,54.537,47.06100000000001,54.537,7.476
83.415,-73.5,54.858000000000004,48.317,54.858000000000004,6.541
85.171,-73.5,51.411,49.016999999999996,51.411,2.394
86.927,-73.5,49.81100000000001,47.298,49.81100000000001,2.513
88.68299999999999,-73.5,48.698,45.581,48.698,3.117
90.439,-73.5,48.19,45.553000000000004,48.19,2.637
92.195,-73.5,51.378,46.505,51.378,4.873
93.95100000000001,-73.5,57.036,48.479,57.036,8.557
95.70700000000001,-73.5,48.852,41.126000000000005,51.563,10.437000000000001
97.463,-73.5,48.903,41.868,48.977,7.109
99.22,-73.5,51.173,40.995,53.763000000000005,12.767999999999999
100.976,-73.5,53.345,43.785,58.821000000000005,15.036
102.73200000000001,-73.5,55.097,44.224,59.842,15.618
104.488,-73.5,57.81399999999999,43.146,57.81399999999999,14.668
106.244,-73.5,56.778,43.225,57.235,14.01
108.0,-73.5,59.111000000000004,43.833999999999996,60.913999999999994,17.08
109.756,-73.5,56.37,44.84,57.341,12.501
111.512,-73.5,58.243,47.85,58.573,10.722999999999999
113.26799999999999,-73.5,59.376999999999995,46.938,59.376999999999995,12.439
115.024,-73.5,54.321999999999996,48.022,57.026,9.004
116.78,-73.5,55.611000000000004,47.989,59.763999999999996,11.775
118.537,-73.5,58.138999999999996,46.486000000000004,63.405,16.919
120.29299999999999,-73.5,57.802,48.013000000000005,66.27600000000001,18.262999999999998
122.04899999999999,-73.5,55.36,50.598,58.941,8.343
123.805,-73.5,56.201,49.658,58.586999999999996,8.929
125.561,-73.5,56.67,49.833999999999996,57.056000000000004,7.222
127.31700000000001,-73.5,55.6,48.57899999999999,55.763000000000005,7.184
129.07299999999998,-73.5,51.181999999999995,46.946999999999996,51.387,4.44
130.829,-73.5,61.503,52.063,61.503,9.44
132.585,-73.5,59.71,58.857,59.71,0.853
134.341,-73.5,60.331,55.418,61.358999999999995,5.941
136.09799999999998,-73.5,63.411,54.3,65.265,10.965
137.85399999999998,-73.5,65.079,57.872,66.155,8.283
139.61,-73.5,67.874,58.481,67.874,9.392999999999999
141.366,-73.5,68.425,55.681999999999995,68.425,12.743
143.122,-73.5,69.416,60.175,69.416,9.241
144.878,-73.5,68.921,57.379,72.971,15.592
146.634,-73.5,70.028,56.941,70.028,13.087
148.39,-73.5,71.04899999999999,55.038999999999994,71.04899999999999,16.01
150.14600000000002,-73.5,72.275,58.949,72.275,13.325999999999999
151.90200000000002,-73.5,73.45100000000001,56.858000000000004,73.45100000000001,16.593
153.659,-73.5,72.442,55.598,72.442,16.844
155.415,-73.5,73.741,55.393,73.741,18.348
157.171,-73.5,77.539,55.494,77.539,22.045
158.92700000000002,-73.5,77.93,59.005,78.314,19.309
160.683,-73.5,58.534,51.933,68.335,16.402
162.439,-73.5,67.751,64.493,85.863,21.37
164.195,-73.5,88.84200000000001,88.84200000000001,104.76700000000001,15.925
165.951,-73.5,101.825,91.78200000000001,108.615,16.833
167.707,-73.5,94.042,93.545,101.03299999999999,7.4879999999999995
169.463,-73.5,101.301,85.852,114.39200000000001,28.54
171.22,-73.5,98.21600000000001,89.241,112.148,22.906999999999996
172.976,-73.5,101.38600000000001,92.45700000000001,107.785,15.328
174.732,-73.5,84.734,84.367,110.78200000000001,26.415
176.488,-73.5,92.304,85.441,107.021,21.58
178.24400000000003,-73.5,104.164,86.17399999999999,106.492,20.317999999999998
180.0,-73.5,97.447,85.822,103.20200000000001,17.38
-180.0,-73.0,89.55799999999999,84.8,98.84700000000001,14.047
-178.294,-73.0,88.19200000000001,85.42299999999999,103.22200000000001,17.799
-176.588,-73.0,90.87899999999999,90.37799999999999,109.915,19.537
-128.815,-73.0,53.578,48.856,53.578,4.7219999999999995
-127.109,-73.0,60.979,51.854,60.979,9.125
-125.40299999999999,-73.0,63.831,51.938,63.831,11.892999999999999
-123.697,-73.0,59.161,53.38,59.161,5.781000000000001
-121.991,-73.0,54.79600000000001,53.504,55.576,2.072
-120.28399999999999,-73.0,57.533,48.443999999999996,58.968,10.524000000000001
-118.57799999999999,-73.0,52.556000000000004,52.556000000000004,55.33,2.7739999999999996
-116.87200000000001,-73.0,56.39,52.385,56.39,4.005
-115.166,-73.0,50.292,48.006,53.88,5.874
-113.46,-73.0,37.580999999999996,34.994,42.236999999999995,7.242999999999999
-111.75399999999999,-73.0,34.218,31.059,35.666,4.607
-110.04700000000001,-73.0,33.263000000000005,33.263000000000005,40.247,6.984
-108.34100000000001,-73.0,44.958,37.431999999999995,44.97,7.537999999999999
-106.635,-73.0,55.633,40.035,55.633,15.597999999999999
-104.929,-73.0,59.973,56.01,59.973,3.963
-103.223,-73.0,57.79,57.79,61.472,3.682
-101.51700000000001,-73.0,56.813,56.813,60.522,3.7089999999999996
-99.81,-73.0,60.653999999999996,57.455,63.489,6.034
-98.104,-73.0,65.28,56.309,65.28,8.971
-96.398,-73.0,59.20399999999999,53.637,59.20399999999999,5.567
-94.69200000000001,-73.0,57.54,53.333999999999996,58.075,4.7410000000000005
-92.986,-73.0,56.498000000000005,53.558,57.245,3.687
-91.28,-73.0,60.891999999999996,57.823,65.898,8.075
-89.573,-73.0,63.313,56.468,65.922,9.454
-87.867,-73.0,66.625,64.19800000000001,74.035,9.837
-86.161,-73.0,68.439,67.058,83.061,16.003
-82.749,-73.0,70.639,68.357,84.037,15.68
-81.043,-73.0,74.779,68.36,88.58,20.22
-79.336,-73.0,67.495,66.236,89.031,22.795
-77.63,-73.0,73.918,67.105,93.537,26.432
-75.92399999999999,-73.0,78.819,68.153,89.81700000000001,21.664
-74.218,-73.0,80.172,72.34100000000001,86.929,14.588
-72.512,-73.0,88.891,79.681,93.305,13.624
-70.806,-73.0,85.958,77.178,95.15799999999999,17.98
-69.1,-73.0,81.413,71.324,95.333,24.009
-67.393,-73.0,76.53,60.044,81.59899999999999,21.555
-65.687,-73.0,73.685,59.153,78.194,19.041
-63.981,-73.0,73.602,63.281000000000006,73.602,10.321
-62.275,-73.0,73.993,65.433,73.993,8.56
-60.568999999999996,-73.0,82.02799999999999,75.78399999999999,82.02799999999999,6.244
-58.863,-73.0,77.175,74.592,85.27799999999999,10.686
-57.156000000000006,-73.0,76.13,73.08800000000001,85.859,12.770999999999999
-55.45,-73.0,74.376,71.311,77.317,6.006
-53.744,-73.0,72.368,69.217,74.991,5.774
-52.038000000000004,-73.0,69.719,67.506,71.837,4.331
-50.332,-73.0,67.142,64.87899999999999,67.142,2.263
-48.626000000000005,-73.0,63.656000000000006,60.088,63.656000000000006,3.568
-46.919,-73.0,63.03,57.971000000000004,64.582,6.611000000000001
-45.213,-73.0,62.626000000000005,55.747,63.136,7.388999999999999
-19.621,-73.0,49.652,47.093999999999994,49.652,2.5580000000000003
-17.915,-73.0,49.792,46.683,50.851000000000006,4.168
-16.209,-73.0,47.458999999999996,45.586999999999996,52.228,6.641
-14.502,-73.0,53.093,44.275,54.923,10.648
-12.796,-73.0,54.556000000000004,48.788999999999994,54.556000000000004,5.767
-11.09,-73.0,52.216,44.36600000000001,55.559,11.193
-9.384,-73.0,50.2,42.251000000000005,50.2,7.949
-7.678,-73.0,53.294,42.659,53.294,10.635
